1,-0.385128,-0.817949,-0.21141,-0.046795,0.679359,0.110769,-0.55,0.572179,-0.205769,-0.739487,-0.809231,-0.113462,0.451923,-0.501282,0.167179,-0.714359,-0.434872,-0.300513,0.048846,-0.893974,1.046667,-0.183205,-0.350897,0.205769,-0.706154,0.084103,-0.167308,-0.106923,-0.47,0.266538,0.298718,1.008077,0.405385,-0.505897,-0.491795,0.451923,-0.182564,0.072436,0.055769,0.141923,-0.271154,0.734744,-0.113974,0.372051,0.52141,0.113077,0.217949,0.136667,-0.729615,-0.381154,0.026667,2.08859,-0.159359,-0.665256,-0.869359,-0.579231,-0.354103,-0.286282,0.064872,-0.902436,-0.338205,-0.300128,0.503205,-0.206795,0.11359,0.714487,0.723462,-0.215,0.144615,-0.092436,0.25,-0.097179,-1.518205,0.834231,-0.163205,-0.681026,-0.283462,-1.445769,0.032821,0.794487,0.884231,-0.534615,-0.800897,-0.324359,-0.501795,-0.713462,0.202308,0.304615,-0.575256,0.505128,-0.008333,-0.798333,-0.185385,-2.359487,-0.959103,-0.372821,-0.267051,0.273077,-0.299744,0.070513,1.705641,-0.281154,-0.374744,0.434231,-0.733077,0.900128,-0.536026,0.208462,-0.753718,-0.176667,-0.453462,-0.131026,-0.443205,-0.947308,-0.187821,-0.280897,1.198462,0.778718,-0.592692,0.913333,-0.679103,0.172051,0.459487,0.061026,-0.437051,0.516923,-0.079615,0.555769,-0.948205,-0.665128,3.646923,-0.066667,0.518077,-0.735513,0.946667,0.407949,-0.776923,-0.325641,-0.101026,-0.210641,2.500128,0.039231,0.154744,1.231282,-0.125385,0.227308,0.409615,0.722051,0.229103,-0.582436,0.417179,0.354744,0.024103,0.736154,-0.675641,-1.482692,-0.154359,-0.248718,0.310256,-0.947949,-0.150128,0.019615,0.087949,0.097436,-0.022821,-0.850385,0.355256,-0.174615,0.377949,-0.89359,0.938718,-0.228974,0.330641,0.057821,2.411923,-0.741026,0.452692,0.122949,-0.264744,0.553846,-0.312821,-0.115256,-0.194359,-0.566795,-0.012821,-0.449359,0.950769,-0.333205,-0.41141,0.687564,-0.03,0.526538,-0.106282,-0.482179,-0.464872,-0.079872,-0.080128,1.162436,0.180128,0.117179,-0.007179,0.315641,-0.61859,0.557308,0.078205,0.477308,-0.782692,-0.64,-0.86141,0.09359,-1.087949,0.296538,-0.137821,0.214744,0.439615,0.356026,-0.163974,-0.313974,-0.662436,0.20359,0.096026,0.174487,0.626923,0.741667,-0.721795,-0.236795,-0.25359,-0.753846,0.993462,0.966667,0.510769,-0.17,-0.718718,1.626154,-0.687436,0.058077,0.084231,-0.109359,-0.480641,-0.396538,-1.134744,-0.622949,-1.845385
1,-0.355128,-0.707949,0.07859,0.593205,0.849359,-0.009231,-0.3,0.392179,0.084231,-0.659487,0.010769,-0.193462,0.241923,-0.221282,0.107179,-0.174359,-0.664872,-0.410513,0.778846,0.506026,1.436667,-0.453205,-0.620897,0.015769,-0.836154,0.854103,0.072692,-0.516923,-0.63,-0.223462,0.668718,0.888077,0.375385,0.074103,-0.981795,0.991923,-0.242564,-0.267564,0.485769,-0.158077,0.158846,0.014744,0.736026,0.522051,0.29141,-0.086923,0.267949,0.136667,-0.679615,-0.341154,0.436667,1.83859,-0.149359,-0.635256,-0.499359,-0.699231,-0.394103,-0.196282,-0.165128,-0.582436,0.551795,0.269872,1.133205,0.323205,0.15359,0.654487,-0.466538,0.115,0.504615,0.657564,0.72,-0.247179,-1.458205,0.744231,0.196795,0.158974,0.216538,-0.945769,-0.237179,0.334487,1.514231,-0.314615,-0.200897,-0.854359,-0.611795,-0.793462,-0.367692,0.004615,-0.015256,0.105128,0.101667,-0.208333,0.104615,-1.489487,-0.649103,-0.262821,-0.187051,0.613077,-0.279744,0.360513,0.855641,0.128846,-0.164744,0.264231,-0.433077,1.330128,-0.106026,0.268462,-0.273718,0.223333,-0.003462,0.698974,-0.273205,-0.787308,-0.347821,-0.060897,0.778462,0.778718,-0.302692,-0.506667,-0.599103,0.072051,0.489487,-0.498974,0.032949,0.466923,0.500385,1.005769,-0.898205,-0.005128,0.466923,0.213333,0.488077,-0.005513,1.746667,0.417949,0.373077,-0.045641,0.108974,0.179359,1.860128,0.009231,0.834744,0.941282,-0.235385,0.787308,0.169615,0.202051,0.229103,-0.302436,0.507179,0.144744,0.214103,0.706154,-0.255641,-0.662692,-1.074359,-0.458718,-0.039744,-0.947949,0.209872,-0.430385,0.327949,0.567436,-0.002821,-0.420385,0.525256,0.395385,0.567949,-0.48359,0.608718,-0.258974,0.320641,-0.492179,1.621923,-0.791026,0.962692,0.332949,-0.694744,0.373846,-0.032821,-0.295256,-0.014359,-0.646795,-0.652821,-0.349359,0.560769,-0.133205,-0.18141,0.607564,-0.46,0.266538,-0.006282,0.007821,-0.404872,-0.139872,0.339872,0.202436,0.020128,-0.022821,0.032821,0.295641,0.09141,0.937308,0.578205,0.677308,-1.252692,-0.17,-0.94141,0.30359,0.122051,0.516538,-0.357821,0.194744,0.289615,0.346026,-0.103974,-0.553974,-0.692436,0.50359,-0.043974,0.304487,0.166923,0.651667,-0.781795,-0.256795,-0.34359,-0.963846,0.613462,0.506667,0.390769,0.17,-0.468718,-0.493846,-0.737436,-0.071923,0.074231,0.130641,-0.540641,-0.326538,-0.374744,0.497051,-0.795385
2,-0.265128,-0.867949,-0.24141,-0.256795,-0.100641,-0.369231,-0.04,0.122179,-0.015769,-0.299487,0.370769,-0.253462,0.141923,-0.091282,0.087179,0.695641,-0.204872,-0.360513,-0.341154,0.586026,0.186667,0.196795,-0.630897,-0.724231,0.073846,0.194103,0.612692,-0.576923,-0.89,0.426538,0.018718,0.268077,0.435385,-0.245897,-0.101795,0.601923,-0.112564,0.192436,0.145769,0.111923,-0.041154,0.734744,0.386026,0.532051,0.41141,0.013077,0.557949,0.046667,-0.639615,0.258846,0.076667,0.04859,0.120641,-0.555256,-0.919359,-0.899231,-0.224103,-0.116282,0.134872,-0.442436,-0.448205,-0.750128,0.223205,-0.336795,0.32359,0.474487,0.153462,-0.115,0.284615,0.287564,1.36,-0.287179,0.011795,0.364231,-0.063205,-0.201026,-0.153462,-0.085769,-0.627179,0.564487,-0.105769,-0.574615,0.379103,-0.804359,-0.401795,0.376538,0.222308,0.284615,0.424744,0.555128,0.291667,-0.668333,0.134615,-1.009487,-0.219103,-0.202821,0.712949,0.403077,-0.159744,0.190513,1.265641,0.088846,-0.514744,0.744231,-0.753077,-0.259872,-0.106026,0.458462,-0.523718,-0.516667,0.116538,0.268974,-0.083205,-0.317308,-0.247821,0.479103,0.158462,0.418718,-0.792692,0.313333,0.060897,0.062051,0.259487,0.321026,0.502949,0.186923,-0.179615,0.735769,-0.828205,-0.045128,-0.013077,0.183333,0.188077,-0.445513,-0.163333,0.057949,-0.156923,-0.235641,-0.191026,0.869359,-0.089872,1.199231,0.784744,0.381282,-0.365385,0.817308,0.349615,0.412051,0.609103,-0.752436,0.277179,0.314744,0.214103,0.736154,-0.495641,0.047308,-0.024359,-0.318718,-0.119744,-0.677949,0.619872,-0.210385,-0.142051,0.027436,0.107179,0.429615,0.615256,0.395385,0.337949,-0.19359,0.568718,-0.598974,0.220641,0.107821,0.511923,0.348974,0.392692,0.562949,0.575256,-0.246154,0.077179,-0.465256,-0.154359,-0.726795,-0.752821,-0.479359,0.690769,-0.043205,-0.53141,0.867564,-0.56,0.306538,0.133718,0.197821,-0.314872,0.020128,0.269872,-0.057564,-0.299872,0.377179,0.482821,0.465641,-0.18859,0.107308,0.348205,0.657308,-0.122692,-0.05,-0.22141,0.48359,-0.097949,0.296538,-0.027821,-0.005256,0.519615,-0.863974,-0.113974,-0.753974,-0.472436,0.23359,0.016026,0.454487,0.686923,0.531667,-0.781795,0.183205,-0.39359,-0.353846,0.343462,0.296667,0.360769,0.03,-0.368718,0.806154,0.132564,0.008077,0.254231,0.080641,-1.000641,-0.216538,0.215256,-0.152949,0.484615
1,0.394872,-0.247949,0.13859,0.063205,0.459359,-0.139231,0.07,0.442179,0.174231,-0.759487,0.380769,0.276538,0.381923,0.328718,0.267179,-0.094359,0.035128,-0.520513,0.508846,0.596026,0.796667,0.326795,0.009103,-0.234231,0.333846,0.184103,0.822692,0.153077,-0.69,-0.223462,0.368718,0.108077,0.395385,0.174103,-0.181795,0.371923,-0.292564,-0.037564,0.535769,0.501923,0.848846,0.424744,0.936026,0.682051,0.66141,-0.006923,0.567949,0.466667,-0.669615,-0.311154,0.616667,0.78859,0.290641,-0.415256,-0.499359,-0.679231,-0.104103,-0.146282,0.404872,-0.042436,-0.018205,-1.860128,0.693205,0.253205,0.33359,0.464487,-1.336538,-0.425,0.674615,0.247564,0.41,-0.777179,-0.648205,0.534231,-0.393205,0.758974,0.146538,-0.845769,-0.657179,0.564487,0.544231,0.065385,0.069103,-0.394359,-0.611795,0.426538,0.472308,-0.075385,-0.325256,0.695128,0.411667,-0.468333,0.284615,1.080513,0.130897,-0.072821,0.252949,0.243077,-0.029744,-0.089487,0.275641,-0.291154,-0.364744,0.444231,-0.813077,0.170128,0.493974,0.358462,-0.043718,-0.486667,-0.333462,0.748974,0.106795,-0.417308,-0.077821,0.729103,0.998462,0.698718,-0.442692,0.023333,-0.549103,0.372051,0.759487,0.531026,0.382949,0.606923,-0.089615,1.165769,-0.508205,-0.385128,0.636923,0.573333,0.648077,-0.765513,0.596667,0.517949,-0.146923,0.284359,-0.481026,0.249359,0.890128,0.289231,0.964744,-0.078718,-0.605385,0.617308,0.189615,0.602051,0.309103,-0.422436,0.497179,0.114744,-0.285897,0.736154,-0.625641,-1.142692,-0.364359,-1.588718,0.260256,-0.967949,0.319872,-1.210385,0.097949,-0.502564,0.067179,-0.080385,0.345256,0.365385,-0.152051,-0.17359,0.598718,-0.338974,0.440641,-0.022179,0.741923,0.628974,0.372692,0.532949,0.815256,0.573846,0.357179,-0.945256,0.315641,-0.546795,0.107179,2.230641,0.640769,0.236795,-0.01141,0.527564,-0.81,0.146538,0.533718,0.267821,0.285128,-0.119872,0.349872,-0.147564,0.130128,0.537179,0.172821,0.345641,0.04141,0.497308,0.028205,0.697308,-0.282692,-0.18,-1.06141,0.77359,-0.347949,0.606538,-0.367821,0.564744,0.569615,-0.733974,-0.663974,-0.273974,-0.002436,0.29359,-0.343974,0.674487,0.616923,0.731667,-0.301795,0.463205,-0.03359,-0.853846,0.663462,0.806667,0.540769,-0.08,-0.678718,1.946154,-0.707436,0.038077,0.544231,-0.209359,-0.890641,-0.456538,-0.134744,0.337051,0.624615
2,-0.735128,0.282051,-0.06141,0.163205,-0.490641,0.000769,0.41,-0.097821,-0.015769,-0.969487,0.500769,-0.213462,0.281923,0.198718,0.107179,0.515641,-0.354872,-0.580513,-0.321154,0.346026,0.546667,0.186795,0.299103,-1.234231,-0.596154,0.354103,0.582692,0.573077,0.05,0.356538,0.188718,-0.461923,0.315385,0.004103,-0.451795,0.381923,0.447436,-0.287564,0.195769,0.481923,0.418846,0.294744,0.616026,-0.147949,0.21141,0.183077,0.367949,-0.003333,-0.769615,-0.131154,0.636667,-0.07141,0.380641,-0.805256,-0.729359,-1.649231,-0.734103,-0.176282,-0.465128,-0.192436,-0.208205,-0.920128,0.683205,0.043205,0.41359,0.354487,0.233462,0.245,0.134615,0.497564,0.65,-0.847179,-0.278205,-0.505769,0.536795,0.388974,-0.043462,-0.315769,-0.737179,0.494487,-0.485769,-0.104615,-0.420897,-0.544359,-0.011795,0.116538,0.372308,0.094615,0.014744,0.545128,0.151667,0.241667,0.024615,0.160513,0.190897,-0.052821,0.852949,0.173077,-0.449744,0.610513,0.965641,0.348846,-0.314744,0.414231,-0.193077,-0.099872,0.153974,0.138462,-0.163718,0.273333,-0.183462,0.388974,0.006795,-0.257308,-0.377821,0.809103,0.468462,0.558718,0.147308,0.113333,-0.659103,0.132051,0.699487,0.751026,0.212949,0.046923,-0.019615,0.615769,-0.398205,-0.395128,0.366923,0.583333,0.678077,-0.085513,-0.383333,0.317949,-0.576923,0.264359,-0.401026,0.359359,-0.809872,-0.000769,0.624744,0.511282,0.014615,0.417308,0.399615,-0.017949,0.289103,0.167564,0.117179,0.144744,-0.445897,0.266154,0.064359,-0.012692,-0.784359,-0.158718,0.390256,-0.657949,0.569872,-0.150385,1.067949,-0.422564,0.387179,0.709615,0.255256,0.805385,0.217949,0.42641,0.368718,0.111026,0.690641,-0.112179,-0.148077,0.898974,0.662692,0.672949,0.465256,0.253846,0.807179,-0.275256,0.235641,0.303205,-0.562821,-0.409359,0.430769,0.496795,-0.32141,0.837564,-0.31,-0.193462,0.143718,0.087821,-0.064872,0.070128,0.579872,0.092436,-0.169872,0.367179,1.282821,-0.134359,-0.23859,-0.132692,0.078205,0.707308,-0.532692,-0.79,-0.99141,0.38359,-0.227949,0.576538,-0.357821,0.914744,0.209615,-1.153974,-0.623974,-0.383974,-0.122436,-0.17641,-0.163974,0.434487,0.876923,0.551667,-0.341795,0.983205,-0.44359,-1.033846,-0.046538,0.766667,0.350769,0.03,-0.438718,-0.323846,-0.957436,0.158077,0.184231,-0.179359,0.089359,-0.086538,-0.184744,-0.422949,1.924615
2,-0.905128,-0.357949,-0.88141,-0.996795,-0.570641,1.010769,0.32,-0.747821,-1.175769,-1.319487,0.590769,-0.373462,-0.098077,0.328718,-0.152821,-0.644359,-0.844872,-0.020513,-0.341154,0.586026,0.586667,-1.153205,-0.350897,-1.754231,-1.456154,-0.955897,0.462692,-0.396923,-0.39,0.316538,-0.101282,-0.201923,0.675385,-0.365897,-0.841795,-0.428077,-0.342564,-0.427564,0.745769,0.251923,-0.381154,1.534744,0.486026,0.042051,0.08141,-0.056923,-0.342051,0.286667,-0.979615,-0.401154,-0.203333,-0.60141,0.100641,-1.185256,-0.739359,-0.409231,-1.274103,-0.636282,-0.675128,-0.642436,-1.038205,-1.710128,0.283205,-0.056795,-0.52641,0.124487,-0.026538,0.455,0.484615,-0.342436,0.5,-1.297179,-0.868205,-0.165769,-0.623205,0.258974,0.046538,-0.765769,-0.857179,0.584487,-0.465769,-0.484615,-0.080897,-0.504359,-0.431795,-1.233462,-0.377692,0.344615,-0.095256,-2.914872,-0.008333,-1.078333,-1.205385,-1.799487,-0.389103,-1.152821,0.162949,-0.286923,-0.629744,-0.559487,0.885641,-0.231154,-0.844744,0.184231,-0.273077,-0.139872,-0.436026,0.588462,-0.743718,-0.616667,-0.383462,0.798974,-0.143205,-0.147308,-0.807821,0.239103,1.108462,0.838718,-0.552692,0.383333,-2.109103,-0.367949,0.409487,0.411026,-0.507051,0.336923,-0.369615,0.335769,-1.168205,-0.195128,-0.603077,-0.846667,0.608077,-0.825513,0.166667,0.067949,-0.346923,0.044359,-0.341026,0.459359,-0.259872,0.329231,0.034744,-0.298718,-0.915385,0.547308,0.149615,-0.407949,-0.090897,-0.682436,-0.072821,0.534744,0.284103,0.976154,-0.145641,0.077308,-1.314359,-1.238718,0.900256,-0.817949,0.289872,-1.140385,-0.472051,-0.892564,-0.442821,-0.860385,0.045256,0.025385,-0.272051,0.17641,0.098718,-1.028974,0.690641,-0.212179,-0.088077,0.618974,-0.987308,0.542949,-0.494744,-0.596154,1.147179,-1.225256,-0.834359,-0.456795,0.497179,-0.119359,0.580769,0.296795,-0.30141,0.237564,-0.95,-0.363462,-0.286282,-0.232179,0.545128,-0.029872,-0.460128,-0.327564,-0.359872,-0.172821,-0.597179,-0.474359,-0.24859,0.427308,-0.101795,0.547308,-0.682692,-0.41,-0.76141,0.84359,0.502051,0.086538,-0.187821,-0.035256,-0.150385,-0.703974,-0.273974,-1.353974,-0.472436,-0.44641,-0.843974,0.044487,0.736923,-0.208333,-0.491795,0.253205,-0.64359,-1.173846,0.253462,0.596667,-0.039231,-0.25,-1.138718,-1.193846,-0.667436,0.178077,0.084231,-0.589359,-0.760641,-0.756538,-0.074744,-0.182949,-1.905385
2,1.054872,-0.207949,-0.38141,-0.076795,-0.800641,-0.539231,-0.37,0.182179,-0.595769,-0.519487,0.360769,-0.803462,-0.408077,0.328718,-0.112821,-0.444359,-0.464872,-0.190513,-0.931154,0.376026,-0.533333,-0.013205,-0.180897,-1.064231,-0.006154,-0.505897,0.262692,0.403077,-0.24,0.046538,-0.561282,0.258077,0.535385,0.084103,-0.211795,0.271923,-0.532564,-0.327564,-0.374231,0.221923,1.078846,0.294744,0.596026,-0.237949,0.26141,-0.586923,0.037949,-0.063333,-0.809615,-0.321154,-0.443333,-0.94141,-0.379359,-0.645256,-0.859359,-0.899231,-0.014103,-0.086282,-0.075128,0.467564,-0.818205,-1.430128,0.563205,-0.156795,-0.46641,0.164487,-0.076538,0.155,-0.605385,0.587564,0.77,-0.777179,-0.098205,0.054231,-0.483205,-0.411026,-0.373462,-0.215769,-0.717179,0.204487,-0.825769,-0.844615,0.509103,-0.764359,-0.851795,0.256538,0.062308,0.394615,0.284744,0.305128,-0.008333,-0.278333,-0.365385,0.530513,-0.359103,-0.362821,0.602949,0.093077,-0.589744,-0.309487,0.015641,-0.231154,-0.464744,0.714231,-0.573077,-0.479872,-0.136026,0.288462,-0.393718,-0.326667,-0.093462,0.778974,-0.843205,0.292692,-0.497821,0.459103,0.178462,0.318718,-0.042692,0.053333,0.290897,-0.637949,0.319487,0.671026,0.262949,0.146923,-0.049615,0.445769,-0.898205,-0.335128,-0.243077,-0.056667,0.188077,-0.495513,-1.433333,0.047949,-0.086923,0.374359,-0.421026,0.429359,-1.369872,-0.550769,0.684744,-0.798718,-0.915385,0.127308,-0.370385,0.022051,0.409103,-0.332436,-0.162821,-0.155256,0.014103,0.406154,-0.375641,-1.272692,-1.174359,-0.498718,0.380256,-0.857949,-0.240128,0.189615,-0.592051,-0.852564,0.097179,0.709615,0.085256,-0.014615,-0.612051,-0.74359,-0.101282,-1.258974,0.580641,-0.172179,0.771923,0.258974,-0.117308,0.352949,0.395256,-0.326154,-0.222821,0.004744,-0.744359,0.083205,-0.432821,-0.739359,0.180769,0.206795,-0.81141,0.617564,-0.66,0.186538,0.013718,0.097821,-0.004872,-0.859872,0.019872,0.252436,-0.959872,-0.642821,-1.127179,-0.894359,-0.52859,-0.432692,-0.601795,0.357308,-0.372692,-0.48,-0.78141,-0.54641,-0.797949,-0.413462,-0.357821,-0.145256,0.139615,-1.313974,-0.103974,-0.813974,-0.742436,-0.03641,-0.093974,0.554487,0.496923,0.181667,-0.521795,0.513205,-0.10359,-0.013846,0.033462,0.136667,-0.029231,0.12,-0.228718,1.276154,-0.067436,-0.421923,0.114231,-0.429359,-0.530641,-0.806538,0.205256,-0.272949,-0.375385
1,1.254872,0.142051,-0.00141,0.383205,-0.180641,-0.199231,-0.06,0.672179,0.444231,0.330513,0.140769,0.226538,0.051923,0.508718,0.147179,-0.354359,0.145128,0.169487,-0.201154,0.176026,0.206667,0.326795,0.229103,0.055769,0.243846,-0.445897,0.082692,0.173077,0.04,-0.263462,-0.101282,-0.001923,-0.024615,0.374103,0.268205,0.011923,-0.222564,0.322436,0.195769,0.241923,0.558846,0.234744,0.206026,0.012051,-0.23859,-0.216923,-0.152051,-0.133333,0.050385,0.138846,-0.603333,0.23859,0.190641,0.054744,0.250641,0.160769,0.255897,0.393718,0.434872,0.397564,-0.158205,0.749872,-0.036795,0.193205,0.04359,-0.245513,-1.296538,-0.155,-0.095385,0.277564,-0.93,-0.017179,0.531795,0.294231,-0.113205,0.118974,0.136538,0.264231,0.272821,0.004487,-0.415769,0.025385,0.499103,0.355641,-0.061795,0.386538,0.492308,-0.025385,0.174744,0.485128,-0.488333,0.071667,0.004615,0.690513,0.220897,0.067179,-0.717051,-0.206923,0.400256,0.140513,-0.024359,0.288846,0.125256,0.314231,0.026923,-0.069872,0.213974,0.128462,0.206282,-0.126667,0.346538,0.088974,0.296795,0.472692,0.482179,0.229103,-0.761538,-0.131282,0.157308,-0.066667,0.290897,0.322051,0.009487,0.031026,0.222949,0.166923,0.630385,0.065769,-0.058205,0.364872,-0.083077,-0.116667,-0.351923,0.324487,-0.343333,0.187949,0.623077,-0.035641,0.238974,0.059359,-0.389872,-0.120769,-0.075256,-0.168718,0.754615,-0.022692,-0.320385,0.232051,0.089103,0.267564,0.147179,0.234744,-0.195897,-0.103846,-0.385641,-0.282692,-0.534359,0.461282,0.350256,0.352051,-0.160128,0.209615,-0.082051,-0.042564,0.197179,0.639615,0.205256,0.105385,0.287949,0.11641,-0.011282,-0.018974,0.180641,-0.142179,0.011923,0.228974,-0.037308,0.012949,0.335256,0.033846,0.077179,0.034744,0.165641,-0.116795,0.457179,0.170641,0.090769,0.336795,0.20859,-0.192436,0.16,0.096538,0.303718,0.367821,0.315128,0.240128,0.049872,0.242436,0.160128,-0.082821,-0.037179,0.715641,0.13141,0.157308,0.148205,-0.002692,0.367308,0.46,0.29859,-0.31641,-1.167949,0.206538,0.212179,-0.065256,-0.180385,0.056026,-0.133974,0.316026,0.547564,0.36359,0.126026,0.254487,-0.363077,0.231667,0.358205,-0.466795,0.37641,0.466154,0.343462,-0.373333,0.350769,0.21,0.481282,0.936154,0.202564,-0.141923,0.134231,0.200641,0.119359,0.223462,0.465256,0.187051,0.224615
2,-3.385128,0.252051,0.13859,0.553205,-0.140641,0.230769,0.66,-0.907821,0.254231,-0.209487,1.150769,-0.113462,0.421923,1.008718,0.667179,1.035641,0.365128,0.069487,-0.891154,-0.063974,-1.153333,-0.063205,0.449103,-0.944231,0.373846,0.744103,0.432692,0.253077,-0.67,-0.083462,-0.031282,-0.141923,0.205385,0.504103,0.178205,0.191923,0.147436,-0.367564,0.945769,0.681923,1.968846,0.364744,-0.043974,0.132051,-0.72859,-0.126923,0.567949,0.466667,0.490385,0.338846,-0.083333,-1.02141,0.540641,-0.015256,0.070641,0.170769,0.005897,0.083718,0.294872,-0.172436,0.091795,0.059872,-0.146795,-0.076795,-0.34641,0.234487,1.893462,0.185,1.104615,0.307564,1.26,-0.257179,-0.038205,1.324231,0.346795,-0.421026,0.176538,0.234231,0.242821,0.274487,-0.885769,-0.034615,0.839103,0.085641,0.588205,0.266538,1.032308,0.504615,-0.475256,0.655128,0.481667,-1.018333,-0.145385,0.570513,-0.189103,0.227179,0.912949,0.423077,0.100256,0.850513,-1.514359,0.578846,0.525256,0.174231,-0.533077,-0.549872,0.153974,0.348462,-0.183718,-0.276667,0.226538,0.808974,0.436795,1.002692,-0.027821,0.699103,0.248462,-0.131282,-0.162692,0.353333,0.680897,0.802051,0.419487,0.601026,-0.227051,0.486923,-0.319615,-0.274231,0.571795,0.134872,0.186923,0.093333,0.468077,0.044487,-2.423333,0.397949,-0.076923,-0.125641,-0.101026,0.429359,-1.509872,1.099231,0.524744,0.421282,-0.515385,-0.172692,0.259615,1.492051,-0.020897,-0.752436,0.687179,0.364744,-0.125897,0.316154,0.134359,1.087308,-0.394359,-1.628718,1.810256,-1.397949,1.419872,0.189615,0.967949,1.057436,0.177179,0.679615,0.795256,0.905385,0.347949,0.21641,0.708718,0.541026,-0.309359,0.907821,-0.158077,-1.491026,0.152692,0.772949,0.645256,-0.456154,0.127179,-0.745256,-0.014359,0.543205,0.627179,0.830641,0.540769,0.756795,0.16859,0.527564,-0.09,0.236538,0.113718,0.557821,0.515128,0.340128,0.779872,0.402436,0.780128,0.997179,-0.107179,1.175641,0.86141,0.167308,0.458205,0.647308,-0.252692,-0.1,0.38859,1.00359,0.412051,0.706538,0.452179,0.674744,0.079615,-0.623974,-0.333974,0.126026,0.287564,0.06359,0.336026,0.364487,0.466923,0.421667,0.348205,0.863205,0.28641,-0.303846,0.133462,0.476667,0.650769,0.06,0.171282,0.196154,0.022564,0.158077,0.464231,0.160641,-0.490641,0.063462,-0.104744,-0.832949,-2.565385
1,0.404872,-0.127949,-0.02141,0.983205,0.509359,0.080769,-0.26,0.442179,0.084231,-0.199487,-0.009231,-0.013462,0.431923,-0.051282,-0.042821,-0.484359,-0.374872,-0.410513,0.918846,0.526026,1.176667,-0.133205,0.069103,0.415769,-0.246154,0.174103,0.192692,0.663077,-0.46,-0.393462,0.258718,0.608077,0.065385,0.044103,-0.581795,0.181923,-0.212564,-0.127564,0.365769,0.311923,0.538846,0.594744,0.526026,0.562051,0.06141,0.083077,0.467949,0.136667,0.050385,0.078846,0.286667,0.87859,-0.149359,-0.125256,-0.519359,0.180769,-0.314103,-0.156282,-0.085128,-0.522436,0.141795,0.539872,0.443205,0.393205,0.04359,0.274487,-0.376538,0.155,0.404615,0.057564,0.4,0.062821,-1.488205,0.654231,0.416795,-0.031026,0.196538,-0.665769,0.072821,0.664487,0.974231,-0.254615,0.129103,-0.114359,-0.411795,-0.693462,0.002308,0.154615,-0.415256,0.545128,-0.078333,0.011667,0.264615,-0.549487,-0.529103,0.607179,0.042949,0.133077,-0.289744,0.350513,0.285641,-0.701154,-0.134744,0.354231,0.486923,0.080128,0.043974,0.268462,-0.203718,0.443333,-0.313462,0.468974,-0.073205,-0.927308,-0.237821,-0.490897,0.278462,0.508718,-0.492692,-0.136667,-0.369103,0.162051,0.519487,0.461026,-0.417051,-0.253077,0.560385,0.585769,-0.288205,-0.235128,0.076923,-0.056667,0.288077,-0.195513,1.276667,0.217949,-0.036923,0.254359,-0.001026,-0.310641,2.000128,-0.310769,0.554744,0.851282,-0.145385,0.137308,0.169615,0.162051,0.569103,-0.102436,-0.082821,0.124744,0.084103,0.636154,-0.245641,-0.882692,-0.674359,0.011282,0.640256,-0.397949,-0.040128,0.179615,-0.312051,-0.042564,-0.342821,0.489615,0.365256,0.425385,0.147949,-0.39359,0.258718,-0.098974,0.210641,-0.272179,0.591923,-0.411026,0.652692,0.172949,-0.174744,0.473846,0.187179,0.174744,0.285641,-0.026795,0.437179,-0.119359,0.300769,-0.073205,-0.13141,0.227564,-0.08,0.106538,0.093718,-0.082179,0.015128,-0.489872,-0.250128,0.022436,-0.259872,0.007179,0.422821,0.125641,-0.32859,0.387308,0.128205,0.897308,-0.082692,0.18,-0.53141,-0.51641,-0.077949,0.056538,-0.107821,0.074744,0.249615,0.686026,-0.173974,-0.063974,-0.462436,0.56359,0.306026,0.144487,0.286923,0.341667,-0.121795,-0.696795,-0.09359,-0.173846,0.293462,0.206667,0.500769,0.05,-0.318718,-0.293846,0.312564,0.378077,0.284231,0.100641,-0.300641,-0.136538,-0.314744,-0.022949,-0.475385
