,aveaccuracy,cancertype,computationtime,fold0,fold1,fold2,fold3,fold4,fold5,fold6,fold7,fold8,fold9,kfolds,kstrat,lenfolds,maxsinglefold,median,method,minsinglefold,ntrees,std,timestamp
0,0.9142857142857143,leuk,1.3265720420167781,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.5714285714285714,10,False,10,1.0,1.0,RandomForestClassifier,0.5714285714285714,100,0.13093073414159545,2016-07-30 16:33:10.394682
1,0.9303571428571429,leuk,32.804658907989506,1.0,0.875,1.0,0.8571428571428571,1.0,0.7142857142857143,1.0,1.0,1.0,0.8571428571428571,10,False,10,1.0,1.0,AdaBoostClassifier,0.7142857142857143,100,0.09464285714285715,2016-07-30 16:33:43.198501
2,0.9166666666666666,bladder,1.4357086980016902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.5,0.75,10,False,10,1.0,1.0,RandomForestClassifier,0.5,100,0.15811388300841897,2016-07-30 16:33:44.923223
3,0.9346153846153846,bladder,52.0293885699939,1.0,1.0,1.0,1.0,0.8461538461538461,1.0,1.0,0.9166666666666666,0.75,0.8333333333333334,10,False,10,1.0,1.0,AdaBoostClassifier,0.75,100,0.08839648295352923,2016-07-30 16:34:36.951270
4,0.961111111111111,liver,2.3286149080086034,1.0,0.9444444444444444,0.8888888888888888,1.0,0.8888888888888888,1.0,0.9444444444444444,1.0,0.9444444444444444,1.0,10,False,10,1.0,0.9722222222222222,RandomForestClassifier,0.8888888888888888,100,0.04339027597725921,2016-07-30 16:34:39.654681
5,0.9669590643274854,liver,62.22205761697842,0.9473684210526315,1.0,0.9444444444444444,1.0,0.8888888888888888,0.9444444444444444,1.0,1.0,0.9444444444444444,1.0,10,False,10,1.0,0.9736842105263157,AdaBoostClassifier,0.8888888888888888,100,0.036685129239169285,2016-07-30 16:35:41.875105
6,0.828021978021978,prostate,0.9953547139884904,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.6428571428571429,0.9230769230769231,10,False,10,0.9285714285714286,0.8571428571428571,RandomForestClassifier,0.6428571428571429,100,0.0908854987995446,2016-07-30 16:35:42.885237
7,0.8054945054945055,prostate,2.8936488210165408,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.7692307692307693,10,False,10,0.9285714285714286,0.8214285714285714,AdaBoostClassifier,0.5714285714285714,100,0.09115581673578237,2016-07-30 16:35:45.778982
8,0.8023809523809524,colon,0.9264726240071468,1.0,0.8571428571428571,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,10,False,10,1.0,0.8452380952380952,RandomForestClassifier,0.3333333333333333,100,0.20866979632957608,2016-07-30 16:35:46.776621
9,0.8023809523809524,colon,8.19035811399226,1.0,0.8571428571428571,1.0,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,1.0,0.3333333333333333,10,False,10,1.0,0.8452380952380952,AdaBoostClassifier,0.3333333333333333,100,0.22158212801528537,2016-07-30 16:35:54.966872
10,0.9690476190476192,leuk,1.209977385995444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8333333333333334,1.0,10,True,10,1.0,1.0,RandomForestClassifier,0.8333333333333334,100,0.06213327786047566,2016-07-30 16:35:56.499868
11,0.9130952380952382,leuk,32.05856561099063,1.0,1.0,1.0,0.75,1.0,0.8571428571428571,1.0,0.8571428571428571,0.8333333333333334,0.8333333333333334,10,True,10,1.0,0.9285714285714286,AdaBoostClassifier,0.75,100,0.0912948550954183,2016-07-30 16:36:28.557684
12,0.9845238095238095,bladder,1.4589068079949357,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,10,True,10,1.0,1.0,RandomForestClassifier,0.9166666666666666,100,0.031066638930237832,2016-07-30 16:36:30.322087
13,0.9666666666666666,bladder,47.417044608009746,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9166666666666666,10,True,10,1.0,1.0,AdaBoostClassifier,0.75,100,0.07637626158259735,2016-07-30 16:37:17.737909
14,0.9721534227726177,liver,2.413844455993967,1.0,1.0,1.0,1.0,0.8947368421052632,0.9444444444444444,1.0,0.8823529411764706,1.0,1.0,10,True,10,1.0,1.0,RandomForestClassifier,0.8823529411764706,100,0.045003626498405794,2016-07-30 16:37:20.533627
15,0.9671826625386997,liver,63.03693464398384,0.8421052631578947,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,0.8823529411764706,1.0,1.0,10,True,10,1.0,1.0,AdaBoostClassifier,0.8421052631578947,100,0.05547241214718277,2016-07-30 16:38:23.568835
16,0.8408424908424909,prostate,1.0562677620036993,0.8,0.8666666666666667,0.7857142857142857,1.0,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.6923076923076923,0.8461538461538461,0.8461538461538461,10,True,10,1.0,0.8461538461538461,RandomForestClassifier,0.6923076923076923,100,0.09177885754676543,2016-07-30 16:38:24.642858
17,0.8337728937728937,prostate,3.0252348729991354,0.8666666666666667,0.8666666666666667,0.7142857142857143,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.7692307692307693,0.7692307692307693,0.9230769230769231,10,True,10,0.9285714285714286,0.8571428571428571,AdaBoostClassifier,0.7142857142857143,100,0.06718368132756614,2016-07-30 16:38:27.668136
18,0.85,colon,1.0044093829928897,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,1.0,0.5,1.0,0.5,10,True,10,1.0,0.9166666666666667,RandomForestClassifier,0.5,100,0.18929694486000911,2016-07-30 16:38:28.741579
19,0.8714285714285713,colon,8.66465611901367,1.0,0.7142857142857143,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,0.6666666666666666,10,True,10,1.0,0.9166666666666667,AdaBoostClassifier,0.6666666666666666,100,0.13932132226978852,2016-07-30 16:38:37.406132
