,aveaccuracy,cancertype,computationtime,kfolds,kstrat,lenfolds,maxsinglefold,median,method,minsinglefold,ntrees,std,timestamp
30,0.8244047619047619,leuk,0.09898190200328827,10,False,10,1.0,0.8452380952380952,RandomForestClassifier,0.625,5,0.11310306990426347,2016-07-29 19:30:51.080706
31,0.8458333333333334,leuk,1.8281822919961996,10,False,10,1.0,0.8571428571428571,AdaBoostClassifier,0.5714285714285714,5,0.13204227188527864,2016-07-29 19:30:52.908963
32,0.8285714285714285,leuk,0.6226113040174823,10,False,10,1.0,0.8660714285714286,DecisionTreeClassifier,0.5,5,0.16563883750436043,2016-07-29 19:30:53.531716
33,0.9316666666666669,bladder,0.14242318799369968,10,False,10,1.0,1.0,RandomForestClassifier,0.7333333333333333,5,0.09322910847298,2016-07-29 19:30:53.984558
34,0.8723809523809525,bladder,2.734192671981873,10,False,10,1.0,0.861904761904762,AdaBoostClassifier,0.75,5,0.0987633282718736,2016-07-29 19:30:56.718775
35,0.8963553113553113,bladder,1.0252169329905882,10,False,10,1.0,0.9166666666666666,DecisionTreeClassifier,0.75,5,0.08317504791934478,2016-07-29 19:30:57.744077
36,0.8667691957165641,liver,0.2709442529885564,10,False,10,1.0,0.8528708133971292,RandomForestClassifier,0.7272727272727273,5,0.08008784811797577,2016-07-29 19:30:58.393658
37,0.7672134882661198,liver,3.640373583009932,10,False,10,0.8947368421052632,0.8181818181818182,AdaBoostClassifier,0.5238095238095238,5,0.11828392755605824,2016-07-29 19:31:02.034050
38,0.8266689450899978,liver,2.599613878002856,10,False,10,0.9473684210526315,0.8301435406698565,DecisionTreeClassifier,0.7272727272727273,5,0.07331867951751787,2016-07-29 19:31:04.633716
39,0.7395970695970696,prostate,0.06068918900564313,10,False,10,0.8571428571428571,0.7512820512820513,RandomForestClassifier,0.6153846153846154,5,0.07092306330174186,2016-07-29 19:31:04.711693
40,0.7968131868131868,prostate,0.17582963200402446,10,False,10,0.9285714285714286,0.8,AdaBoostClassifier,0.6153846153846154,5,0.08436734016181827,2016-07-29 19:31:04.887705
41,0.7049084249084249,prostate,0.09463802599930204,10,False,10,0.7857142857142857,0.7142857142857143,DecisionTreeClassifier,0.5,5,0.07406194849477392,2016-07-29 19:31:04.982468
42,0.7880952380952382,colon,0.06171776700648479,10,False,10,1.0,0.8333333333333334,RandomForestClassifier,0.5,5,0.15187788984587677,2016-07-29 19:31:05.120398
43,0.8380952380952381,colon,0.45039752798038535,10,False,10,1.0,0.8333333333333334,AdaBoostClassifier,0.6666666666666666,5,0.12362623795949684,2016-07-29 19:31:05.570917
44,0.8333333333333333,colon,0.1713239559903741,10,False,10,1.0,0.9166666666666667,DecisionTreeClassifier,0.5,5,0.19720265943665388,2016-07-29 19:31:05.742336
45,0.8619047619047618,leuk,0.17118756100535393,10,False,10,1.0,0.8660714285714286,RandomForestClassifier,0.5714285714285714,10,0.1246252887059204,2016-07-29 19:31:06.296123
46,0.8619047619047618,leuk,3.464252203993965,10,False,10,1.0,0.8660714285714286,AdaBoostClassifier,0.5714285714285714,10,0.14758544164325293,2016-07-29 19:31:09.760399
47,0.7583333333333333,leuk,0.6048358120024204,10,False,10,1.0,0.75,DecisionTreeClassifier,0.3333333333333333,10,0.1881592718008492,2016-07-29 19:31:10.365368
48,0.9783333333333333,bladder,0.2726066999894101,10,False,10,1.0,1.0,RandomForestClassifier,0.8666666666666667,10,0.04475240527365851,2016-07-29 19:31:10.968740
49,0.8945238095238096,bladder,5.69520431899582,10,False,10,1.0,0.9166666666666666,AdaBoostClassifier,0.75,10,0.07616852362314569,2016-07-29 19:31:16.664006
50,0.8996886446886447,bladder,1.0970355769968592,10,False,10,1.0,0.9166666666666666,DecisionTreeClassifier,0.75,10,0.08358726556795401,2016-07-29 19:31:17.761176
51,0.88090681248576,liver,0.47416979700210504,10,False,10,1.0,0.8791866028708134,RandomForestClassifier,0.7727272727272727,10,0.0702688472672462,2016-07-29 19:31:18.672123
52,0.7619503303713829,liver,7.744927468011156,10,False,10,0.9473684210526315,0.763157894736842,AdaBoostClassifier,0.5238095238095238,10,0.13723381015888492,2016-07-29 19:31:26.416919
53,0.8276030986557302,liver,2.497630118014058,10,False,10,0.9090909090909091,0.8301435406698565,DecisionTreeClassifier,0.6818181818181818,10,0.0746281563217145,2016-07-29 19:31:28.914640
54,0.8173626373626373,prostate,0.11519619601313025,10,False,10,0.9333333333333333,0.8516483516483516,RandomForestClassifier,0.6153846153846154,10,0.08159133250941562,2016-07-29 19:31:29.050626
55,0.7825274725274726,prostate,0.3276076140173245,10,False,10,0.8571428571428571,0.7857142857142857,AdaBoostClassifier,0.6923076923076923,10,0.053133771571754994,2016-07-29 19:31:29.378374
56,0.6619047619047619,prostate,0.09088797998265363,10,False,10,0.7857142857142857,0.6880952380952381,DecisionTreeClassifier,0.42857142857142855,10,0.12567668947798857,2016-07-29 19:31:29.469342
57,0.8857142857142858,colon,0.10055362599086948,10,False,10,1.0,0.8452380952380952,RandomForestClassifier,0.6666666666666666,10,0.10583862271853747,2016-07-29 19:31:29.639876
58,0.8714285714285716,colon,0.8860804699943401,10,False,10,1.0,0.8333333333333334,AdaBoostClassifier,0.6666666666666666,10,0.11770673423150738,2016-07-29 19:31:30.526078
59,0.85,colon,0.1492134380096104,10,False,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.6666666666666666,10,0.1384437310486346,2016-07-29 19:31:30.675441
60,0.917261904761905,leuk,0.3321855800168123,10,False,10,1.0,0.9375,RandomForestClassifier,0.75,20,0.08846647968135098,2016-07-29 19:31:31.419463
61,0.8636904761904762,leuk,6.688549214013619,10,False,10,1.0,0.9285714285714286,AdaBoostClassifier,0.5714285714285714,20,0.157854853463252,2016-07-29 19:31:38.107950
62,0.7934523809523809,leuk,0.6010434970085043,10,False,10,1.0,0.8571428571428571,DecisionTreeClassifier,0.5714285714285714,20,0.12797065325783916,2016-07-29 19:31:38.709135
63,0.9800000000000001,bladder,0.43867339499411173,10,False,10,1.0,1.0,RandomForestClassifier,0.8,20,0.05999999999999999,2016-07-29 19:31:39.477814
64,0.9195238095238094,bladder,11.276175570004852,10,False,10,1.0,0.9226190476190477,AdaBoostClassifier,0.75,20,0.07476190476190477,2016-07-29 19:31:50.753814
65,0.8973809523809525,bladder,1.1097598900087178,10,False,10,1.0,0.8916666666666666,DecisionTreeClassifier,0.75,20,0.08051316423115211,2016-07-29 19:31:51.863665
66,0.9385395306447938,liver,0.8268781719962135,10,False,10,1.0,0.9545454545454546,RandomForestClassifier,0.8181818181818182,20,0.060782472672625945,2016-07-29 19:31:53.117974
67,0.7815675552517658,liver,14.881502634991193,10,False,10,1.0,0.8038277511961722,AdaBoostClassifier,0.5238095238095238,20,0.13361272758013207,2016-07-29 19:32:07.999152
68,0.8317156527682844,liver,2.5559084519918542,10,False,10,0.9545454545454546,0.8301435406698565,DecisionTreeClassifier,0.7142857142857143,20,0.07698744560949876,2016-07-29 19:32:10.555144
69,0.8187912087912089,prostate,0.21431469998788089,10,False,10,1.0,0.8516483516483516,RandomForestClassifier,0.6923076923076923,20,0.08982384839090515,2016-07-29 19:32:10.789518
70,0.81996336996337,prostate,0.6145752360171173,10,False,10,0.9230769230769231,0.8285714285714285,AdaBoostClassifier,0.7142857142857143,20,0.0590317219258883,2016-07-29 19:32:11.404197
71,0.6536630036630036,prostate,0.0995892740029376,10,False,10,0.7857142857142857,0.6904761904761905,DecisionTreeClassifier,0.42857142857142855,20,0.11454268681824949,2016-07-29 19:32:11.503933
72,0.8547619047619047,colon,0.21679796199896373,10,False,10,1.0,0.8333333333333334,RandomForestClassifier,0.6666666666666666,20,0.13275811294714904,2016-07-29 19:32:11.800371
73,0.8547619047619047,colon,1.7948482779902406,10,False,10,1.0,0.9166666666666667,AdaBoostClassifier,0.5,20,0.16951645248883393,2016-07-29 19:32:13.595288
74,0.819047619047619,colon,0.15562233599484898,10,False,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.5,20,0.15764709864044618,2016-07-29 19:32:13.751044
75,0.9154761904761906,leuk,0.8162577050097752,10,False,10,1.0,0.875,RandomForestClassifier,0.8333333333333334,60,0.06986381310057718,2016-07-29 19:32:14.913097
76,0.9136904761904763,leuk,20.126454311975976,10,False,10,1.0,0.9375,AdaBoostClassifier,0.7142857142857143,60,0.09558159779337597,2016-07-29 19:32:35.039087
77,0.7934523809523809,leuk,0.591042964020744,10,False,10,1.0,0.8035714285714286,DecisionTreeClassifier,0.5714285714285714,60,0.11511510802339585,2016-07-29 19:32:35.630263
78,0.985,bladder,1.1562968450016342,10,False,10,1.0,1.0,RandomForestClassifier,0.9166666666666666,60,0.03023059524536176,2016-07-29 19:32:37.107311
79,0.9183333333333333,bladder,32.1525458409742,10,False,10,1.0,0.925,AdaBoostClassifier,0.75,60,0.08348319857578795,2016-07-29 19:33:09.259035
80,0.9085714285714286,bladder,1.1168288000044413,10,False,10,1.0,0.9166666666666666,DecisionTreeClassifier,0.75,60,0.0925526141962388,2016-07-29 19:33:10.375970
81,0.9347117794486216,liver,2.1084239009942394,10,False,10,1.0,0.9534632034632035,RandomForestClassifier,0.7727272727272727,60,0.06560216327625175,2016-07-29 19:33:12.914729
82,0.7763043973570289,liver,43.45688955998048,10,False,10,0.9090909090909091,0.8038277511961722,AdaBoostClassifier,0.5238095238095238,60,0.11659961567714625,2016-07-29 19:33:56.370424
83,0.8374800637958533,liver,2.5054723170178477,10,False,10,0.9545454545454546,0.8421052631578947,DecisionTreeClassifier,0.6666666666666666,60,0.09401152920981327,2016-07-29 19:33:58.875976
84,0.8260073260073261,prostate,0.6130794759956188,10,False,10,1.0,0.823076923076923,RandomForestClassifier,0.6923076923076923,60,0.10005513112167969,2016-07-29 19:33:59.503720
85,0.8209890109890111,prostate,1.9366180679935496,10,False,10,1.0,0.7857142857142857,AdaBoostClassifier,0.7333333333333333,60,0.07315726302496434,2016-07-29 19:34:01.440407
86,0.6987179487179487,prostate,0.08516503000282682,10,False,10,0.7857142857142857,0.7142857142857143,DecisionTreeClassifier,0.5,60,0.0843255346713496,2016-07-29 19:34:01.525700
87,0.8357142857142857,colon,0.5606716650072485,10,False,10,1.0,0.8333333333333334,RandomForestClassifier,0.5,60,0.14924222804014114,2016-07-29 19:34:02.162521
88,0.8714285714285713,colon,4.828893889003666,10,False,10,1.0,0.9166666666666667,AdaBoostClassifier,0.6666666666666666,60,0.13932132226978852,2016-07-29 19:34:06.991382
89,0.8166666666666668,colon,0.14114087697817013,10,False,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.5,60,0.1572330188676101,2016-07-29 19:34:07.132651
90,0.9029761904761905,leuk,1.2605921879876405,10,False,10,1.0,0.8660714285714286,RandomForestClassifier,0.75,100,0.08543481224218348,2016-07-29 19:34:08.727168
91,0.899404761904762,leuk,32.14439144000062,10,False,10,1.0,0.9375,AdaBoostClassifier,0.5714285714285714,100,0.12911179435735867,2016-07-29 19:34:40.870723
92,0.8202380952380952,leuk,0.6355109779979102,10,False,10,1.0,0.8571428571428571,DecisionTreeClassifier,0.5714285714285714,100,0.12988744473319863,2016-07-29 19:34:41.506322
93,0.9766666666666666,bladder,1.8012706720037386,10,False,10,1.0,1.0,RandomForestClassifier,0.9166666666666666,100,0.035901098714230036,2016-07-29 19:34:43.673127
94,0.9183333333333333,bladder,52.414224784995895,10,False,10,1.0,0.9166666666666666,AdaBoostClassifier,0.75,100,0.07470311610338323,2016-07-29 19:35:36.085952
95,0.852069597069597,bladder,1.1500078979879618,10,False,10,1.0,0.875,DecisionTreeClassifier,0.6666666666666666,100,0.11135239085480035,2016-07-29 19:35:37.236110
96,0.9347117794486216,liver,3.52994817198487,10,False,10,1.0,0.9307359307359306,RandomForestClassifier,0.8181818181818182,100,0.05535317881600288,2016-07-29 19:35:41.213068
97,0.7605149236728184,liver,71.70372182299616,10,False,10,0.9090909090909091,0.8038277511961722,AdaBoostClassifier,0.5238095238095238,100,0.12074189245094216,2016-07-29 19:36:52.914829
98,0.8128161312371839,liver,2.429624481999781,10,False,10,0.9545454545454546,0.8181818181818182,DecisionTreeClassifier,0.6363636363636364,100,0.09003844206556842,2016-07-29 19:36:55.344488
99,0.8485347985347985,prostate,1.0822947650158312,10,False,10,1.0,0.8333333333333334,RandomForestClassifier,0.6923076923076923,100,0.10679176061499017,2016-07-29 19:36:56.441927
100,0.8337728937728937,prostate,2.9659364800027106,10,False,10,0.9285714285714286,0.8571428571428571,AdaBoostClassifier,0.7142857142857143,100,0.06718368132756614,2016-07-29 19:36:59.407881
101,0.667948717948718,prostate,0.08456302099511959,10,False,10,0.7857142857142857,0.6794871794871795,DecisionTreeClassifier,0.42857142857142855,100,0.11008240196566764,2016-07-29 19:36:59.492570
102,0.8523809523809524,colon,0.9290515079919714,10,False,10,1.0,0.8333333333333334,RandomForestClassifier,0.6666666666666666,100,0.11654512619543256,2016-07-29 19:37:00.495256
103,0.8714285714285713,colon,8.073619496019091,10,False,10,1.0,0.9166666666666667,AdaBoostClassifier,0.6666666666666666,100,0.13932132226978852,2016-07-29 19:37:08.568790
104,0.8047619047619048,colon,0.14156051198369823,10,False,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.6666666666666666,100,0.1203735681882337,2016-07-29 19:37:08.710480
