,aveaccuracy,cancertype,computationtime,kfolds,kstrat,lenfolds,maxsinglefold,median,method,minsinglefold,ntrees,std,timestamp
0,0.9142857142857144,leuk,1.263767522003036,10,False,10,1.0,1.0,RandomForestClassifier,0.42857142857142855,100,0.18294640678379567,2016-07-29 20:49:02.455897
1,0.9303571428571429,leuk,32.27208496897947,10,False,10,1.0,1.0,AdaBoostClassifier,0.7142857142857143,100,0.09464285714285715,2016-07-29 20:49:34.727118
2,0.8833333333333332,bladder,1.4557381760096177,10,False,10,1.0,1.0,RandomForestClassifier,0.4166666666666667,100,0.23333333333333334,2016-07-29 20:49:36.474474
3,0.9429487179487179,bladder,51.26387465299922,10,False,10,1.0,1.0,AdaBoostClassifier,0.75,100,0.08216388507440113,2016-07-29 20:50:27.736916
4,0.9722222222222221,liver,2.4040572719823103,10,False,10,1.0,1.0,RandomForestClassifier,0.8888888888888888,100,0.04479032082388085,2016-07-29 20:50:30.537677
5,0.9669590643274854,liver,61.911786612996366,10,False,10,1.0,0.9736842105263157,AdaBoostClassifier,0.8888888888888888,100,0.036685129239169285,2016-07-29 20:51:32.447677
6,0.8065934065934066,prostate,1.0126020559982862,10,False,10,0.9285714285714286,0.8571428571428571,RandomForestClassifier,0.5714285714285714,100,0.11918898341060438,2016-07-29 20:51:33.476015
7,0.8054945054945055,prostate,2.9137413119897246,10,False,10,0.9285714285714286,0.8214285714285714,AdaBoostClassifier,0.5714285714285714,100,0.09115581673578237,2016-07-29 20:51:36.389789
8,0.7857142857142858,colon,0.9550982429936994,10,False,10,1.0,0.8452380952380952,RandomForestClassifier,0.0,100,0.29909159518937534,2016-07-29 20:51:37.412395
9,0.8023809523809524,colon,8.169882140005939,10,False,10,1.0,0.8452380952380952,AdaBoostClassifier,0.3333333333333333,100,0.22158212801528537,2016-07-29 20:51:45.582132
10,0.9708333333333334,leuk,1.2473109170095995,10,True,10,1.0,1.0,RandomForestClassifier,0.8333333333333334,100,0.05907269532815759,2016-07-29 20:51:47.162581
11,0.9130952380952382,leuk,32.90921568899648,10,True,10,1.0,0.9285714285714286,AdaBoostClassifier,0.75,100,0.0912948550954183,2016-07-29 20:52:20.070883
12,1.0,bladder,1.5025788159982767,10,True,10,1.0,1.0,RandomForestClassifier,1.0,100,0.0,2016-07-29 20:52:21.871430
13,0.9666666666666666,bladder,45.55805459700059,10,True,10,1.0,1.0,AdaBoostClassifier,0.75,100,0.07637626158259735,2016-07-29 20:53:07.428205
14,0.9721534227726177,liver,2.2469405390147585,10,True,10,1.0,1.0,RandomForestClassifier,0.8823529411764706,100,0.045003626498405794,2016-07-29 20:53:10.010126
15,0.9671826625386997,liver,61.874280104006175,10,True,10,1.0,1.0,AdaBoostClassifier,0.8421052631578947,100,0.05547241214718277,2016-07-29 20:54:11.882614
16,0.8265567765567765,prostate,1.0789729899843223,10,True,10,0.9285714285714286,0.8461538461538461,RandomForestClassifier,0.6923076923076923,100,0.0755826433909714,2016-07-29 20:54:12.976716
17,0.8337728937728937,prostate,3.163435493974248,10,True,10,0.9285714285714286,0.8571428571428571,AdaBoostClassifier,0.7142857142857143,100,0.06718368132756614,2016-07-29 20:54:16.140207
18,0.8357142857142857,colon,0.9549239530169871,10,True,10,1.0,0.9285714285714286,RandomForestClassifier,0.3333333333333333,100,0.22372085376236892,2016-07-29 20:54:17.179195
19,0.8714285714285713,colon,8.45272832098999,10,True,10,1.0,0.9166666666666667,AdaBoostClassifier,0.6666666666666666,100,0.13932132226978852,2016-07-29 20:54:25.631778
