,aveaccuracy,cancertype,computationtime,fold0,fold1,fold2,fold3,fold4,maxsinglefold,minsinglefold,ntrees,std,timestamp
0,0.7338624338624339,prostate,3.3627423140060273,0.7857142857142857,0.7857142857142857,0.6785714285714286,0.6785714285714286,0.7407407407407407,0.7857142857142857,0.6785714285714286,1,0.0480390064814519,2016-07-25 15:42:53.557373
1,0.7558201058201058,prostate,5.92975940299948,0.7142857142857143,0.8571428571428571,0.6785714285714286,0.7142857142857143,0.8148148148148148,0.8571428571428571,0.6785714285714286,2,0.0680650352558743,2016-07-25 15:42:59.486633
2,0.8481481481481481,prostate,14.296845780001604,0.8571428571428571,0.9642857142857143,0.8928571428571429,0.7857142857142857,0.7407407407407407,0.9642857142857143,0.7407407407407407,5,0.07874270964417879,2016-07-25 15:43:13.781822
3,0.7564102564102564,colon,3.4882499870000174,0.8461538461538461,0.7692307692307693,0.6666666666666666,0.75,0.75,0.8461538461538461,0.6666666666666666,1,0.05719155903383452,2016-07-25 15:43:17.428699
4,0.887179487179487,colon,6.5690116319965455,0.8461538461538461,0.9230769230769231,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9230769230769231,0.8333333333333334,2,0.039013138601802395,2016-07-25 15:43:23.997176
5,0.8397435897435898,colon,17.685279837998678,0.7692307692307693,0.8461538461538461,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.7692307692307693,5,0.04693078260954645,2016-07-25 15:43:41.680721
