,aveaccuracy,cancertype,computationtime,kfolds,kstrat,lenfolds,maxsinglefold,median,method,minsinglefold,ntrees,std,timestamp
0,0.9422619047619047,leuk,1.7010747030144557,10,True,10,1.0,1.0,RandomForestClassifier,0.8333333333333334,100,0.07133177965756671,2016-07-29 20:08:13.909949
1,0.9130952380952382,leuk,33.34002016499289,10,True,10,1.0,0.9285714285714286,AdaBoostClassifier,0.75,100,0.0912948550954183,2016-07-29 20:08:47.249089
2,0.925,leuk,28.918631663982524,10,True,10,1.0,1.0,BaggingClassifier,0.6666666666666666,100,0.12047360245667467,2016-07-29 20:09:16.166937
3,0.9690476190476192,leuk,0.8953662869753316,10,True,10,1.0,1.0,ExtraTreesClassifier,0.8333333333333334,100,0.06213327786047566,2016-07-29 20:09:17.062427
4,0.9916666666666666,bladder,1.472723649989348,10,True,10,1.0,1.0,RandomForestClassifier,0.9166666666666666,100,0.025000000000000012,2016-07-29 20:09:18.833635
5,0.9666666666666666,bladder,46.20974156499142,10,True,10,1.0,1.0,AdaBoostClassifier,0.75,100,0.07637626158259735,2016-07-29 20:10:05.042076
6,0.9583333333333333,bladder,39.574205253011314,10,True,10,1.0,1.0,BaggingClassifier,0.75,100,0.0768295371441074,2016-07-29 20:10:44.615252
7,0.9916666666666666,bladder,0.9988215869816486,10,True,10,1.0,1.0,ExtraTreesClassifier,0.9166666666666666,100,0.025000000000000012,2016-07-29 20:10:45.614135
8,0.9721534227726177,liver,2.369168411998544,10,True,10,1.0,1.0,RandomForestClassifier,0.8823529411764706,100,0.045003626498405794,2016-07-29 20:10:48.341490
9,0.9671826625386997,liver,63.02152807600214,10,True,10,1.0,1.0,AdaBoostClassifier,0.8421052631578947,100,0.05547241214718277,2016-07-29 20:11:51.361218
10,0.9671826625386997,liver,73.70287815100164,10,True,10,1.0,1.0,BaggingClassifier,0.8421052631578947,100,0.05547241214718277,2016-07-29 20:13:05.062046
11,0.9721534227726177,liver,1.3064525139925536,10,True,10,1.0,1.0,ExtraTreesClassifier,0.8823529411764706,100,0.045003626498405794,2016-07-29 20:13:06.368566
12,0.8264835164835164,prostate,1.01613855100004,10,True,10,1.0,0.8,RandomForestClassifier,0.6153846153846154,100,0.12620576524763572,2016-07-29 20:13:07.400467
13,0.8337728937728937,prostate,2.922409468999831,10,True,10,0.9285714285714286,0.8571428571428571,AdaBoostClassifier,0.7142857142857143,100,0.06718368132756614,2016-07-29 20:13:10.322988
14,0.8045054945054945,prostate,4.892459648981458,10,True,10,0.9285714285714286,0.8,BaggingClassifier,0.6153846153846154,100,0.09170321440090065,2016-07-29 20:13:15.215423
15,0.841941391941392,prostate,0.842722731991671,10,True,10,1.0,0.8285714285714285,ExtraTreesClassifier,0.7142857142857143,100,0.08522011676200543,2016-07-29 20:13:16.058215
16,0.8833333333333334,colon,0.98046496900497,10,True,10,1.0,0.9166666666666667,RandomForestClassifier,0.6666666666666666,100,0.1301708279317776,2016-07-29 20:13:17.113607
17,0.9047619047619049,colon,8.335977031005314,10,True,10,1.0,1.0,AdaBoostClassifier,0.6666666666666666,100,0.12553739358537205,2016-07-29 20:13:25.449455
18,0.8357142857142857,colon,8.91745182700106,10,True,10,1.0,0.8333333333333334,BaggingClassifier,0.5,100,0.14924222804014114,2016-07-29 20:13:34.366722
19,0.8666666666666668,colon,0.7471785310190171,10,True,10,1.0,0.9166666666666667,ExtraTreesClassifier,0.5,100,0.16329931618554522,2016-07-29 20:13:35.114010
